5.501573930311531	-4
4.5013623716690745	-3
5.500571588017175	-3
3.4989357610526044	-2
4.492020579478133	-2
5.4799901125691015	-2
2.471944275210105	-1
3.4185949704127534	-1
4.354323668099685	-1
5.294864496717876	-1
1.1075295565762722	0
2.02594360088602	0
3.0242891279786335	0
4.0295998170735405	0
5.033272136981999	0
0.7324060681185052	1
1.7759244195692192	1
2.8041362759654938	1
3.8250965236135537	1
4.841492585202053	1
5.8546415417265525	1
0.5622950772374631	2
1.6066029152183923	2
2.641399232163832	2
3.6697679904244893	2
4.6933496398041274	2
5.7131827380967035	2
0.5115687845612864	3
1.528458716556365	3
2.54739145766956	3
3.566700244852351	3
4.585530373714944	3
5.603444506286872	3
0.501544435919205	4
1.5051985202994906	4
2.5109447260740474	4
3.5184814760265777	4
4.527410570241695	4
5.53733625224795	4
0.5001592441265881	5
1.5006886725262811	5
2.501784310563947	5
3.5035918812298235	5
4.506194323101521	5
5.50961431430181	5
0.500013452369674	6
1.5000711901819193	6
2.5002195549403528	6
3.500515396725719	6
4.501019860661273	6
5.501792294047942	6
0.500000966891397	7
1.5000060553532464	7
2.500021658332823	7
3.5000580654286066	7
4.500129646667649	7
5.500254571899589	7
0.5000000606025765	8
1.5000004386004324	8
2.5000017848966714	8
3.500005378480811	8
4.5000133656220935	8
5.50002897471558	8
0.5000000033707019	9
1.5000000276929484	9
2.50000012636625	9
3.5000004227431143	9
4.50000115677952	9
5.500002742534921	9
0.5000000001685811	10
1.5000000015505237	10
2.500000007841927	10
3.500000028838584	10
4.500000086150136	10
5.500000221675892	10
0.500000000007661	11
1.5000000000780056	11
2.500000000433155	11
3.5000000017368373	11
4.500000005624029	11
5.500000015606849	11
0.5000000000003193	12
1.5000000000035638	12
2.500000000021555	12
3.5000000000935954	12
4.500000000326528	12
5.500000000971957	12
0.500000000000012	13
1.5000000000001488	13
2.500000000000976	13
3.5000000000045626	13
4.500000000017058	13
5.500000000054213	13
0.5000000000000004	14
1.5000000000000058	14
2.50000000000004	14
3.5000000000002034	14
4.500000000000808	14
5.500000000002737	14
0.5000000000000004	15
1.5000000000000009	15
2.500000000000001	15
3.500000000000008	15
4.500000000000034	15
5.500000000000126	15
0.5000000000000004	16
1.5000000000000009	16
2.500000000000001	16
3.500000000000001	16
4.500000000000002	16
5.500000000000005	16
0.5000000000000009	17
1.5000000000000009	17
2.500000000000001	17
3.500000000000001	17
4.500000000000002	17
5.500000000000002	17
0.5000000000000009	18
1.5000000000000009	18
2.500000000000001	18
3.500000000000001	18
4.500000000000002	18
5.500000000000002	18
0.5000000000000009	19
1.5000000000000009	19
2.500000000000001	19
3.500000000000001	19
4.500000000000002	19
5.500000000000002	19
0.5000000000000009	20
1.5000000000000009	20
2.500000000000001	20
3.500000000000001	20
4.500000000000002	20
5.500000000000002	20
